Date,Open,High,Low,Close,Adj Close,Volume
2017-04-10,32.470001,32.639999,31.820000,31.830000,27.096731,14918200
2017-04-17,32.040001,32.139999,31.490000,32.080002,27.309553,25894800
2017-04-24,32.580002,33.299999,32.490002,33.070000,28.152336,28235100
2017-05-01,33.160000,34.439999,33.139999,34.419998,29.301582,27612200
2017-05-08,34.700001,35.799999,34.630001,35.369999,30.110312,35695400
2017-05-15,35.360001,35.389999,34.389999,35.200001,29.965591,39546000
2017-05-22,35.389999,35.790001,35.259998,35.509998,30.229496,27964200
2017-05-29,35.680000,36.230000,35.099998,36.180000,30.799870,23677700
2017-06-05,36.560001,36.900002,35.200001,35.790001,30.467863,36019300
2017-06-12,35.790001,35.950001,35.009998,35.869999,30.535957,35098500
2017-06-19,36.130001,36.919998,36.070000,36.730000,31.268078,27672500
2017-06-26,36.439999,36.520000,34.529999,34.959999,29.761284,39024200
2017-07-03,35.040001,35.169998,34.310001,34.630001,30.440907,28124300
2017-07-10,34.610001,36.349998,34.549999,36.250000,31.864944,43432200
2017-07-17,36.029999,36.419998,35.639999,35.849998,31.513327,29889000
2017-07-24,36.110001,36.610001,35.700001,35.860001,31.522116,27382100
2017-07-31,36.029999,36.470001,35.650002,36.029999,31.671555,27250700
2017-08-07,36.259998,36.959999,35.340000,36.139999,31.768255,21211600
2017-08-14,36.029999,36.490002,35.610001,35.860001,31.522116,17944800
2017-08-21,35.910000,37.060001,35.630001,36.849998,32.392357,17266500
2017-08-28,36.590000,37.240002,36.500000,37.220001,32.717609,16425100
2017-09-04,37.250000,37.680000,36.650002,37.500000,32.963730,20490000
2017-09-11,37.389999,37.939999,37.349998,37.650002,33.095589,28472600
2017-09-18,37.869999,38.430000,37.439999,37.770000,33.201073,33688000
2017-09-25,37.500000,37.599998,36.790001,37.549999,33.007687,28130300
2017-10-02,37.830002,38.849998,37.770000,38.459999,33.807598,19083000
2017-10-09,38.599998,40.860001,38.500000,40.820000,35.882118,24528100
2017-10-16,40.880001,41.720001,40.500000,41.119999,36.145828,27904500
2017-10-23,41.369999,42.180000,40.700001,42.150002,37.051231,21178300
2017-10-30,42.360001,42.660000,41.590000,42.189999,37.086395,22537700
2017-11-06,42.189999,42.709999,41.290001,41.720001,36.673244,20804500
