Date,Open,High,Low,Close,Adj Close,Volume
2017-04-10,72.250000,72.300003,71.279999,71.300003,51.631012,10252100
2017-04-17,71.330002,72.750000,71.230003,71.470001,51.754108,25718300
2017-04-24,71.889999,72.690002,71.160004,71.779999,51.978577,28763300
2017-05-01,71.750000,71.800003,69.790001,70.919998,51.355846,31541500
2017-05-08,70.820000,71.080002,69.949997,70.650002,51.160316,22306400
2017-05-15,70.379997,71.459999,70.110001,70.900002,51.341351,25311800
2017-05-22,71.000000,74.629997,71.000000,74.410004,53.883076,32432800
2017-05-29,74.559998,75.440002,74.320000,75.120003,54.397224,39325500
2017-06-05,75.139999,75.959999,74.709999,75.459999,54.643425,28039100
2017-06-12,75.459999,77.290001,74.470001,77.279999,55.961357,31905800
2017-06-19,77.379997,77.790001,76.389999,76.489998,55.841057,20776800
2017-06-26,76.540001,77.000000,74.120003,74.470001,54.366348,23460900
2017-07-03,74.709999,74.980003,73.919998,74.250000,54.205753,13794800
2017-07-10,74.360001,74.669998,73.279999,73.930000,53.972126,21761200
2017-07-17,73.779999,73.900002,73.180000,73.419998,53.599812,21600200
2017-07-24,73.330002,74.169998,60.009998,66.940002,48.869137,88193500
2017-07-31,65.449997,66.629997,64.330002,65.519997,47.832462,85849200
2017-08-07,65.519997,66.110001,64.120003,64.309998,46.949112,32219800
2017-08-14,64.370003,65.650002,63.669998,63.689999,46.496487,32578500
2017-08-21,63.599998,64.610001,63.310001,64.080002,46.781204,25395600
2017-08-28,64.000000,64.389999,63.029999,63.540001,46.386978,29589000
2017-09-04,63.310001,63.650002,62.029999,62.230000,45.430618,31338900
2017-09-11,62.590000,62.939999,61.590000,62.389999,45.547436,43658500
2017-09-18,62.009998,62.720001,60.779999,62.490002,46.107254,33999900
2017-09-25,62.509998,65.169998,62.439999,63.419998,46.793427,49335600
2017-10-02,63.349998,63.939999,62.320000,62.549999,46.151520,35734400
2017-10-09,62.830002,65.900002,62.750000,65.050003,47.996109,34461700
2017-10-16,65.050003,65.489998,63.880001,65.000000,47.959209,30337800
2017-10-23,64.989998,65.940002,63.389999,64.919998,47.900185,35047900
2017-10-30,64.750000,65.029999,63.349998,63.910000,47.154968,35495200
2017-11-06,63.689999,65.260002,63.250000,65.019997,47.973961,26818100
2017-11-13,65.050003,66.500000,64.860001,66.419998,49.006939,33043100
2017-11-20,66.260002,66.739998,65.040001,65.480003,48.313374,17528400
2017-11-27,65.410004,68.650002,64.500000,68.580002,50.600655,42044500
2017-12-04,68.650002,71.779999,68.620003,71.540001,52.784649,39093200
2017-12-11,71.519997,72.669998,71.050003,71.669998,52.880566,41983200
2017-12-18,71.779999,74.379997,71.290001,72.139999,53.227352,32305200
2017-12-25,71.970001,72.949997,71.019997,71.410004,53.163532,27312000
2018-01-01,71.510002,71.820000,69.860001,70.400002,52.411606,24514400
2018-01-08,70.199997,71.040001,68.870003,69.610001,51.823460,33933900
2018-01-15,69.839996,71.680000,68.239998,71.120003,52.947639,35564500
2018-01-22,71.099998,71.860001,67.650002,71.019997,52.873180,35216900
2018-01-29,70.680000,70.820000,68.459999,69.400002,51.667122,44446200
2018-02-05,68.440002,68.870003,62.830002,64.029999,47.669239,61289600
2018-02-12,64.470001,66.050003,64.339996,65.459999,48.733856,29067900
2018-02-19,65.099998,65.180000,63.250000,64.589996,48.086151,24705300
2018-02-26,64.800003,65.550003,62.099998,62.549999,46.567417,50949300
2018-03-05,62.590000,65.790001,62.459999,65.650002,48.875317,40399400
2018-03-12,65.779999,66.529999,63.060001,63.189999,47.043880,46382100
2018-03-19,63.150002,63.410000,59.070000,59.270000,44.597588,42970700
2018-03-26,59.880001,63.150002,59.099998,62.320000,46.892544,32868100
2018-04-02,62.520000,64.809998,60.450001,63.849998,48.043793,38538900
2018-04-09,63.889999,64.699997,63.180000,63.950001,48.119041,28577300
2018-04-16,64.180000,64.570000,56.090000,57.230000,43.062584,64488400
2018-04-23,57.049999,57.430000,54.230000,56.130001,42.234894,65621500
2018-04-30,56.750000,56.790001,55.419998,56.259998,42.332706,40754600
2018-05-07,56.259998,56.599998,54.730000,55.189999,41.527599,34822900
2018-05-14,55.209999,55.880001,53.910000,55.540001,41.790951,48725200
2018-05-21,55.619999,56.150002,55.139999,55.630001,41.858662,33128000
2018-05-28,55.259998,56.700001,55.090000,55.720001,41.926395,30332100
2018-06-04,55.700001,57.720001,55.520000,57.709999,43.423771,36972300
2018-06-11,57.779999,58.459999,56.400002,57.790001,43.483955,41647400
2018-06-18,57.380001,57.389999,56.139999,57.020000,43.433979,40950700
2018-06-25,56.799999,57.450001,55.650002,56.790001,43.258785,34444500
2018-07-02,56.400002,58.560001,55.450001,58.290001,44.401382,26893900
2018-07-09,58.290001,58.980000,57.630001,58.500000,44.561340,36003900
2018-07-16,58.340000,58.430000,55.180000,57.639999,43.906258,35845500
2018-07-23,57.570000,58.439999,55.779999,57.900002,44.104309,43131800
2018-07-30,57.730000,59.990002,57.730000,59.730000,45.498272,38978300
2018-08-06,59.639999,60.250000,58.490002,59.049999,44.980297,26832900
2018-08-13,59.040001,61.320000,58.709999,61.000000,46.465664,29490300
2018-08-20,61.000000,61.310001,58.549999,58.779999,44.774632,29298700
2018-08-27,58.810001,59.310001,58.299999,58.520000,44.576584,23869600
2018-09-03,58.639999,61.060001,58.450001,60.930000,46.412342,24735000
2018-09-10,61.020000,64.040001,59.119999,62.070000,47.280720,47345700
2018-09-17,62.070000,62.810001,61.349998,62.549999,48.254971,31792700
2018-09-24,62.060001,62.490002,60.270000,60.310001,46.526890,33870200
2018-10-01,60.340000,62.230000,59.599998,62.070000,47.884663,35985600
2018-10-08,62.349998,64.500000,59.500000,60.060001,46.334026,44892500
2018-10-15,60.189999,62.290001,60.070000,61.950001,47.792091,32521700
2018-10-22,61.950001,64.139999,60.880001,63.090000,48.671555,34390200
2018-10-29,63.389999,66.000000,62.779999,63.669998,49.119003,50090800
2018-11-05,63.869999,66.040001,62.669998,63.419998,48.926140,39640400
2018-11-12,61.299999,62.950001,56.209999,56.779999,43.803623,62952000
2018-11-19,56.939999,57.169998,53.439999,53.720001,41.442955,34149300
2018-11-26,53.619999,56.279999,52.900002,54.830002,42.299274,61159000
2018-12-03,54.700001,56.230000,53.189999,54.180000,41.797825,46558300
2018-12-10,54.410000,54.889999,52.450001,52.730000,40.679211,46513000
2018-12-17,52.700001,53.450001,48.630001,49.090000,37.871090,102818600
2018-12-24,47.759998,49.570000,46.490002,48.889999,37.716782,49381300
2018-12-31,49.070000,50.310001,47.950001,50.299999,39.447414,39438300
2019-01-07,49.680000,50.049999,48.529999,48.900002,38.349480,59112600
2019-01-14,48.959999,48.970001,46.660000,48.310001,37.886768,62167900
2019-01-21,47.360001,47.490002,42.400002,44.240002,34.694908,80999400
2019-01-28,44.580002,49.669998,43.970001,49.200001,38.584747,97161300
2019-02-04,48.900002,49.389999,47.830002,48.840000,38.302414,55850500
2019-02-11,48.919998,49.840000,48.340000,48.740002,38.223999,42386900
2019-02-18,48.820000,51.540001,48.360001,51.500000,40.388508,38366500
2019-02-25,52.049999,52.939999,51.509998,52.750000,41.368805,54461800
2019-03-04,52.950001,55.549999,51.959999,55.369999,43.423527,64804700
2019-03-11,55.320000,57.070000,55.090000,56.750000,44.505783,76855400
2019-03-18,56.830002,57.680000,55.009998,55.919998,43.854855,60363700
2019-03-25,55.669998,57.500000,55.560001,57.430000,45.680988,42984900
2019-04-01,57.380001,57.880001,53.430000,54.770000,43.565174,50249900
2019-04-08,54.770000,56.599998,54.599998,56.560001,44.988976,27387900
2019-04-15,56.680000,57.110001,53.279999,54.369999,43.247002,34074300
2019-04-22,54.029999,55.029999,50.660000,52.790001,41.990246,54017100
2019-04-29,52.900002,54.990002,52.720001,53.759998,42.761795,42118800
2019-05-06,53.110001,54.000000,50.790001,52.110001,41.449352,37814500
2019-05-13,51.740002,52.759998,51.029999,52.349998,41.640255,28962400
2019-05-20,52.150002,53.110001,51.599998,52.400002,41.680031,32552100
2019-05-27,52.029999,52.029999,48.700001,49.060001,39.023319,40724500
2019-06-03,49.250000,51.720001,48.970001,51.380001,40.868694,33274300
2019-06-10,51.500000,52.459999,50.480000,50.860001,40.455086,28140200
2019-06-17,50.389999,51.250000,47.910000,48.000000,38.781555,51694000
2019-06-24,48.110001,49.029999,47.310001,47.349998,38.256386,54361500
2019-07-01,47.730000,49.349998,47.509998,48.779999,39.411755,22472200
2019-07-08,48.930000,50.169998,48.189999,49.500000,39.993481,31052300
2019-07-15,49.799999,51.119999,49.009998,50.529999,40.825672,30682700
2019-07-22,50.520000,50.520000,49.040001,49.860001,40.284340,26947000
2019-07-29,49.950001,50.580002,46.720001,47.930000,38.724998,48714500
2019-08-05,47.540001,47.700001,45.250000,46.160000,37.294937,51011700
2019-08-12,46.029999,46.930000,45.220001,46.480000,37.553471,32560800
2019-08-19,46.830002,47.189999,45.580002,46.410000,37.496914,34410000
2019-08-26,46.970001,52.450001,43.570000,43.740002,35.339699,123325900
2019-09-02,43.700001,44.599998,43.070000,43.849998,35.428566,36247200
2019-09-09,44.000000,44.970001,41.970001,42.009998,33.941933,68351200
2019-09-16,41.490002,42.080002,39.299999,40.810001,33.607361,95204200
2019-09-23,40.630001,41.650002,39.439999,40.130001,33.047375,68945100
2019-09-30,40.250000,41.660000,40.110001,41.650002,34.299103,51073400
2019-10-07,41.959999,43.540001,41.680000,42.570000,35.056728,52181600
2019-10-14,42.520000,44.570000,42.380001,44.330002,36.506104,44129300
2019-10-21,44.549999,47.160000,44.509998,46.799999,38.540169,44344800
2019-10-28,46.660000,47.150002,44.570000,45.060001,37.107265,51279300
2019-11-04,45.160000,46.439999,45.110001,46.410000,38.219006,39978200
2019-11-11,46.259998,47.980000,46.080002,47.970001,39.503670,35004500
2019-11-18,47.970001,49.860001,46.639999,49.000000,40.351891,54829900
2019-11-25,49.270000,49.810001,48.770000,49.700001,40.928345,26793000
2019-12-02,50.000000,50.759998,49.669998,50.410000,41.513035,39482500
2019-12-09,50.380001,50.900002,49.770000,50.160000,41.307159,30362400
2019-12-16,50.720001,51.730000,50.349998,51.130001,42.105957,60067800
2019-12-23,51.250000,51.630001,50.119999,50.400002,41.504803,26782000
2019-12-30,50.320000,50.470001,49.049999,49.630001,41.547710,29237700
2020-01-06,49.630001,51.070000,49.320000,50.220001,42.041630,31442500
2020-01-13,50.150002,51.779999,50.000000,51.020000,42.711349,41607900
2020-01-20,50.910000,51.470001,50.029999,50.250000,42.066742,33241000
2020-01-27,49.720001,50.770000,46.330002,47.529999,39.789696,52795000
2020-02-03,47.520000,47.700001,45.730000,46.220001,38.693031,49740700
2020-02-10,46.150002,46.680000,44.860001,45.169998,37.814030,41756400
2020-02-17,45.099998,46.220001,44.939999,45.889999,38.416775,32533100
2020-02-24,45.290001,45.689999,38.570000,40.369999,33.795708,83559300
2020-03-02,40.459999,43.950001,40.060001,42.150002,35.285839,72192100
2020-03-09,39.799999,42.520000,35.779999,40.070000,33.544571,89201800
2020-03-16,35.930000,41.259998,34.139999,34.279999,28.697470,90707400
2020-03-23,32.919998,38.040001,30.950001,36.639999,30.673141,96615800
2020-03-30,36.880001,38.959999,35.340000,37.410000,32.179138,77260800
2020-04-06,38.509998,41.540001,37.029999,40.910000,35.189751,47146500
2020-04-13,40.759998,42.389999,39.730000,40.849998,35.138134,42276300
2020-04-20,40.250000,40.410000,37.450001,39.419998,33.908089,55477600
2020-04-27,39.619999,42.360001,37.669998,37.910000,32.609230,46111600
2020-05-04,38.000000,38.400002,35.020000,36.740002,31.602823,60278500
2020-05-11,36.029999,37.150002,35.560001,36.590000,31.473793,55177500
2020-05-18,37.669998,38.099998,37.090000,37.730000,32.454391,47303700
2020-05-25,38.439999,39.740002,38.130001,39.049999,33.589832,50100800
2020-06-01,39.099998,42.470001,39.080002,41.910000,36.049927,42566900
2020-06-08,42.230000,43.150002,38.220001,39.130001,33.658638,58239300
2020-06-15,38.480000,41.980000,38.340000,40.689999,35.765152,56650700
2020-06-22,40.599998,40.840000,38.090000,38.189999,33.567734,35678900
2020-06-29,38.560001,40.180000,38.450001,39.400002,34.631287,23460300
2020-07-06,39.750000,40.439999,38.529999,40.270000,35.395992,35736900
2020-07-13,40.130001,41.849998,39.740002,41.540001,36.512276,33127800
2020-07-20,41.500000,42.590000,40.480000,41.849998,36.784752,28555900
2020-07-27,42.000000,43.200001,40.669998,41.150002,36.169483,38565600
2020-08-03,41.110001,42.230000,40.669998,42.169998,37.066021,30943100
2020-08-10,42.259998,44.150002,42.080002,42.540001,37.391239,33368000
2020-08-17,42.680000,44.150002,42.570000,43.459999,38.199890,29748100
2020-08-24,43.580002,44.459999,42.930000,43.930000,38.613007,37147300
2020-08-31,43.880001,44.779999,42.779999,43.490002,38.226265,43319900
2020-09-07,43.700001,44.169998,42.700001,43.590000,38.314156,42246400
2020-09-14,42.900002,43.389999,39.490002,39.840000,35.018028,60898200
2020-09-21,39.680000,39.799999,37.590000,38.270000,34.315063,42227000
2020-09-28,38.470001,39.220001,38.330002,38.970001,34.942726,35665300
2020-10-05,39.169998,41.259998,38.919998,40.689999,36.484974,36296200
2020-10-12,40.650002,41.240002,39.049999,39.529999,35.444851,31134400
2020-10-19,39.560001,39.939999,38.430000,39.080002,35.041367,27417900
2020-10-26,38.880001,38.939999,35.830002,36.080002,32.351391,54854700
2020-11-02,36.490002,38.820000,36.130001,37.270000,33.418407,50392700
2020-11-09,38.740002,40.400002,38.110001,40.330002,36.162178,53324400
2020-11-16,40.810001,41.520000,39.360001,39.939999,35.812485,34602400
2020-11-23,40.000000,41.540001,39.820000,40.369999,36.198048,28503700
2020-11-30,40.250000,41.369999,39.599998,41.369999,37.094700,58798700
2020-12-07,41.490002,43.169998,40.930000,43.000000,38.556255,57427300
