Date,Open,High,Low,Close,Adj Close,Volume
2017-04-10,215.669998,216.139999,208.440002,211.320007,176.667191,10360500
2017-04-17,212.380005,219.119995,212.059998,217.660004,181.967545,6667300
2017-04-24,220.690002,224.089996,219.679993,220.809998,184.601044,7544500
2017-05-01,222.089996,226.490005,219.910004,226.449997,189.316162,9999100
2017-05-08,226.520004,236.050003,223.860001,235.960007,197.266693,10181700
2017-05-15,235.610001,241.289993,227.679993,234.100006,195.711685,14525800
2017-05-22,235.529999,241.600006,234.220001,241.210007,201.655777,8263700
2017-05-29,240.500000,255.820007,233.809998,254.529999,212.791534,24658100
2017-06-05,254.000000,256.779999,241.449997,243.339996,203.436462,18493900
2017-06-12,240.399994,247.910004,235.130005,236.250000,197.509094,18358000
2017-06-19,244.809998,246.869995,239.850006,245.259995,205.914780,14159700
2017-06-26,245.990005,247.899994,230.570007,233.050003,195.663528,15126500
2017-07-03,234.509995,240.190002,227.500000,239.619995,201.179581,10188700
2017-07-10,240.509995,250.399994,238.809998,250.289993,210.137894,10552800
2017-07-17,250.789993,255.000000,246.059998,253.110001,212.505447,8491400
2017-07-24,253.289993,258.489990,247.500000,250.369995,210.205017,11366100
2017-07-31,250.979996,257.279999,245.460007,249.169998,209.197556,11035500
2017-08-07,249.389999,254.289993,238.699997,244.169998,204.999649,10643400
2017-08-14,246.860001,254.740005,246.000000,249.369995,209.365448,9599100
2017-08-21,251.889999,259.359985,243.779999,245.589996,206.191864,19675600
2017-08-28,247.039993,255.339996,240.029999,252.729996,212.186447,14236700
2017-09-04,250.119995,252.729996,243.100006,244.110001,204.949280,7248400
2017-09-11,247.080002,251.190002,243.240005,250.550003,210.356171,14364900
2017-09-18,251.050003,252.830002,237.860001,239.240005,200.860535,15656100
2017-09-25,237.190002,244.279999,231.529999,242.539993,204.463562,14344200
2017-10-02,245.309998,245.750000,237.509995,245.740005,207.161179,10861300
2017-10-09,246.000000,251.279999,243.039993,247.960007,209.032654,9382600
2017-10-16,248.580002,249.470001,238.360001,244.240005,205.896652,11116100
2017-10-23,245.179993,252.990005,242.710007,252.899994,213.197083,13645900
2017-10-30,253.300003,278.000000,248.869995,273.630005,230.672684,29807900
2017-11-06,278.299988,281.799988,262.500000,264.959991,223.363754,19644900
2017-11-13,262.500000,274.649994,258.029999,271.859985,229.180573,13188300
2017-11-20,272.619995,282.989990,271.390015,282.380005,238.049072,7975600
2017-11-27,280.260010,285.679993,264.049988,271.559998,228.927658,17943800
2017-12-04,273.910004,275.700012,254.199997,259.910004,219.106644,25643700
2017-12-11,259.339996,266.000000,255.720001,265.730011,224.012939,17311100
2017-12-18,264.079987,266.510010,258.700012,262.350006,221.163544,10110000
2017-12-25,257.230011,262.350006,253.389999,256.899994,218.004868,8949200
2018-01-01,259.769989,274.260010,257.570007,271.619995,230.496216,11199600
2018-01-08,270.920013,273.850006,260.730011,264.290009,224.275986,11621200
2018-01-15,265.179993,270.059998,260.459991,266.390015,226.058090,13117500
2018-01-22,265.649994,266.769989,245.240005,250.789993,212.819931,21656700
2018-01-29,248.279999,253.139999,234.089996,235.479996,199.827896,30208800
2018-02-05,234.679993,244.000000,224.899994,235.500000,199.844864,27547700
2018-02-12,237.860001,252.369995,237.500000,248.889999,211.207626,14245200
2018-02-19,248.750000,255.740005,247.520004,253.710007,215.297821,10747100
2018-02-26,251.960007,255.669998,240.229996,250.869995,212.887787,13233400
2018-03-05,249.899994,254.279999,243.419998,253.779999,215.357239,15181500
2018-03-12,260.649994,273.850006,254.410004,254.869995,216.282227,33230000
2018-03-19,253.100006,256.489990,240.059998,242.479996,205.768082,29024500
2018-03-26,247.669998,254.250000,234.759995,235.649994,202.902298,20124800
2018-04-02,233.949997,241.679993,225.440002,228.869995,197.064499,20242300
2018-04-09,229.979996,252.000000,229.259995,246.940002,212.623383,18000800
2018-04-16,249.089996,252.850006,235.009995,237.119995,204.168015,16243800
2018-04-23,237.990005,238.320007,225.860001,232.779999,200.431152,17021100
2018-04-30,232.580002,234.119995,221.979996,230.520004,198.485184,24689300
2018-05-07,231.300003,244.500000,231.000000,243.380005,209.558105,16193200
2018-05-14,246.279999,248.419998,235.880005,235.990005,203.195038,12998100
2018-05-21,239.460007,250.679993,236.029999,250.029999,215.283966,12340500
2018-05-28,248.639999,257.700012,248.470001,256.339996,220.717087,11618300
2018-06-04,258.000000,266.480011,253.740005,257.970001,222.120560,22549600
2018-06-11,257.859985,271.809998,256.320007,270.230011,232.676804,19233200
2018-06-18,269.000000,269.000000,254.149994,259.709991,223.618790,16196100
2018-06-25,256.420013,256.420013,242.270004,242.639999,211.722580,15469000
2018-07-02,240.089996,248.600006,237.419998,247.679993,216.120361,9337100
