Date,Open,High,Low,Close,Adj Close,Volume
2017-04-10,35.400002,35.595001,35.252499,35.262501,33.293442,152691600
2017-04-17,35.369999,35.730000,35.112499,35.567501,33.581402,356994000
2017-04-24,35.875000,36.224998,35.794998,35.912498,33.907139,364614800
2017-05-01,36.275002,37.244999,36.067501,37.240002,35.160519,701406800
2017-05-08,37.257500,39.105000,37.257500,39.025002,36.845833,693882400
2017-05-15,39.002499,39.162498,37.427502,38.264999,36.277405,629419600
2017-05-22,38.500000,38.724998,38.167500,38.402500,36.407761,412906000
2017-05-29,38.355000,38.862499,38.055000,38.862499,36.843864,355011600
2017-06-05,38.584999,38.994999,36.505001,37.244999,35.310387,636638800
2017-06-12,36.435001,36.875000,35.549999,35.567501,33.720013,882121600
2017-06-19,35.915001,36.790001,35.915001,36.570000,34.670448,533012000
2017-06-26,36.792500,37.070000,35.570000,36.005001,34.134800,508240800
2017-07-03,36.220001,36.325001,35.602501,36.044998,34.172718,316711600
2017-07-10,36.027500,37.332500,35.842499,37.259998,35.324600,444353600
2017-07-17,37.205002,37.935001,37.142502,37.567501,35.616146,424326400
2017-07-24,37.645000,38.497501,36.825001,37.375000,35.433620,423272400
2017-07-31,37.474998,39.937500,37.032501,39.097500,37.066658,691234000
2017-08-07,39.264999,40.457500,38.657501,39.369999,37.325005,605076400
2017-08-14,39.830002,40.627499,39.180000,39.375000,37.476334,538514000
2017-08-21,39.375000,40.185001,38.777500,39.965000,38.037888,450684800
2017-08-28,40.035000,41.235001,39.982498,41.012501,39.034885,504514800
2017-09-04,40.937500,41.062500,39.632500,39.657501,37.745216,406640800
2017-09-11,40.125000,40.990002,39.477501,39.970001,38.042648,884310000
2017-09-18,40.027500,40.125000,37.639999,37.972500,36.141468,744754000
2017-09-25,37.497501,38.680000,37.290001,38.529999,36.672089,619427200
2017-10-02,38.564999,38.872501,38.115002,38.825001,36.952854,375137200
2017-10-09,38.952499,39.500000,38.775002,39.247501,37.354977,325219200
2017-10-16,39.474998,40.217499,38.755001,39.062500,37.178913,504205200
2017-10-23,39.222500,40.900002,38.817501,40.762501,38.796940,489613200
2017-10-30,40.972500,43.564999,40.930000,43.125000,41.045517,860709600
2017-11-06,43.092499,44.060001,42.930000,43.667500,41.561855,553701600
2017-11-13,43.375000,43.625000,42.095001,42.537498,40.631882,465838800
2017-11-20,42.572498,43.875000,42.389999,43.742500,41.782906,324037200
2017-11-27,43.762501,43.770000,41.790001,42.762501,40.846809,680394000
2017-12-04,43.119999,43.154999,41.615002,42.342499,40.445625,549924400
2017-12-11,42.299999,43.542500,42.197498,43.492500,41.544106,556588800
2017-12-18,43.720001,44.299999,43.312500,43.752499,41.792454,470529600
2017-12-25,42.700001,42.962502,42.305000,42.307499,40.412193,388655200
2018-01-01,42.540001,43.842499,42.314999,43.750000,41.790066,404673600
2018-01-08,43.587502,44.340000,43.250000,44.272499,42.289162,440790000
2018-01-15,44.474998,45.025002,43.767502,44.615002,42.616322,510284800
2018-01-22,44.325001,44.860001,42.514999,42.877499,40.956654,766299200
2018-01-29,42.540001,42.540001,40.025002,40.125000,38.327461,1051968400
2018-02-05,39.775002,40.970001,37.560001,39.102501,37.350773,1270616000
2018-02-12,39.625000,43.705002,39.377499,43.107498,41.344223,901347600
