Date,Open,High,Low,Close,Adj Close,Volume
2017-04-10,89.699997,90.540001,89.559998,90.029999,78.275703,11326400
2017-04-17,90.230003,91.129997,88.610001,88.620003,77.049797,36983200
2017-04-24,89.120003,90.250000,87.150002,87.330002,76.509621,46191100
2017-05-01,87.379997,87.599998,85.900002,86.500000,75.782440,34358500
2017-05-08,86.330002,86.820000,85.879997,86.190002,75.510864,32347800
2017-05-15,86.650002,87.000000,85.519997,86.239998,75.554657,34487300
2017-05-22,86.250000,87.379997,85.980003,87.250000,76.439537,22238000
2017-05-29,87.250000,88.680000,87.099998,88.589996,77.613480,27128800
2017-06-05,88.300003,88.970001,87.360001,88.160004,77.236755,32808900
2017-06-12,88.160004,89.769997,87.769997,89.660004,78.550926,41373400
2017-06-19,89.599998,90.209999,88.900002,89.419998,78.340660,28403700
2017-06-26,89.629997,89.680000,86.930000,87.150002,76.351921,28622500
2017-07-03,87.400002,88.000000,87.180000,87.650002,76.789963,19762800
2017-07-10,87.629997,87.870003,86.309998,87.099998,76.308105,25595800
2017-07-17,87.070000,89.309998,86.739998,88.610001,77.631012,31728400
2017-07-24,88.550003,91.000000,87.970001,90.209999,79.652817,37182400
2017-07-31,90.209999,91.750000,90.209999,90.669998,80.058975,35903100
2017-08-07,90.669998,92.080002,90.519997,91.339996,80.650574,29639900
2017-08-14,91.540001,92.949997,91.250000,92.470001,81.648331,31183700
2017-08-21,92.379997,92.959999,92.040001,92.510002,81.683647,22804400
2017-08-28,92.519997,92.709999,91.660004,92.529999,81.701309,24597500
2017-09-04,92.180000,93.360001,92.040001,92.839996,81.975037,27084800
2017-09-11,93.089996,94.190002,92.820000,93.269997,82.354698,39271700
2017-09-18,93.169998,94.669998,92.080002,92.239998,81.445244,34920800
2017-09-25,92.430000,93.089996,90.339996,90.980003,80.332703,32586900
2017-10-02,91.260002,92.800003,91.239998,92.330002,81.524712,31507700
2017-10-09,92.400002,93.510002,89.860001,93.040001,82.151634,42331600
2017-10-16,92.970001,93.370003,87.589996,88.250000,77.922203,45457700
2017-10-23,88.629997,88.860001,86.279999,87.040001,77.429703,47569100
2017-10-30,86.910004,87.160004,85.720001,86.580002,77.020470,27517900
2017-11-06,86.550003,88.389999,85.419998,88.160004,78.426041,31479100
2017-11-13,88.669998,89.900002,88.000000,88.430000,78.666229,31744000
2017-11-20,88.430000,89.209999,87.709999,88.449997,78.684013,19326200
2017-11-27,88.330002,90.529999,88.150002,90.360001,80.383141,33943000
2017-12-04,91.760002,91.910004,89.580002,90.370003,80.392029,37581100
2017-12-11,90.230003,92.269997,89.750000,91.889999,81.744209,40333400
2017-12-18,91.980003,93.139999,91.349998,92.129997,81.957687,29768400
2017-12-25,92.349998,92.769997,91.879997,91.879997,81.735313,15060700
2018-01-01,91.919998,91.930000,90.519997,91.239998,81.165970,25694700
2018-01-08,90.930000,91.769997,89.349998,89.610001,79.715942,31636200
2018-01-15,90.139999,91.730003,89.639999,91.070000,81.014732,34874600
2018-01-22,90.879997,91.919998,87.230003,87.730003,78.638504,65323700
2018-01-29,87.690002,87.739998,84.209999,84.250000,75.519112,54599400
2018-02-05,83.989998,84.370003,78.589996,79.919998,71.637825,82704400
2018-02-12,80.610001,83.250000,80.269997,82.599998,74.040100,48742100
2018-02-19,82.190002,82.220001,80.169998,81.050003,72.650734,36821700
2018-02-26,81.449997,82.000000,77.900002,79.500000,71.261368,58025700
