Date,Open,High,Low,Close,Adj Close,Volume
2017-04-10,53.580002,53.759998,52.330002,52.410000,40.588020,7116248
2017-04-17,52.580002,52.959999,51.080002,51.410000,39.813595,18236137
2017-04-24,52.410000,53.000000,51.689999,52.189999,40.417656,19097715
2017-05-01,52.279999,54.240002,51.849998,54.230000,41.997494,21945864
2017-05-08,54.340000,55.404999,54.000000,55.310001,42.833881,20751316
2017-05-15,56.099998,56.255001,54.730000,55.490002,42.973289,16931655
2017-05-22,55.650002,55.660999,54.220001,54.410000,42.854187,13186230
2017-05-29,54.410000,54.805000,53.740002,53.970001,42.507629,9318568
2017-06-05,53.980000,54.500000,53.259998,53.869999,42.428860,13006388
2017-06-12,54.450001,54.660000,52.910000,54.450001,42.885685,15423922
2017-06-19,54.450001,54.610001,51.911999,52.610001,41.436474,16905540
2017-06-26,52.959999,53.889999,52.459999,53.189999,41.893291,15209383
2017-07-03,53.410000,53.880001,52.435001,52.939999,41.696388,11536950
2017-07-10,52.639999,54.230000,52.480000,53.750000,42.334362,12736693
2017-07-17,53.849998,54.630001,53.570000,54.060001,42.578522,18516032
2017-07-24,54.029999,55.970001,53.639999,55.740002,43.901714,14377506
2017-07-31,56.360001,57.529999,56.169998,57.340000,45.161900,15417709
2017-08-07,57.380001,57.750000,55.459999,55.639999,43.822948,12885013
2017-08-14,55.520000,55.820000,54.270100,54.650002,43.761749,15116480
2017-08-21,54.709999,55.700001,54.299999,55.669998,44.578522,16806022
2017-08-28,55.619999,55.630001,54.865002,55.349998,44.322281,13923467
2017-09-04,55.349998,56.970001,55.349998,56.549999,45.283195,14533455
2017-09-11,56.599998,57.900002,56.540001,57.619999,46.140011,18246091
2017-09-18,57.389999,59.590000,57.279999,59.480000,47.629433,17405535
2017-09-25,59.570000,60.660000,59.514999,60.580002,48.510273,23803147
2017-10-02,60.189999,61.125000,60.049999,60.150002,48.165951,15597754
2017-10-09,60.419998,61.419998,60.320000,60.919998,48.782536,12098921
2017-10-16,61.240002,61.299999,60.430000,61.070000,48.902657,14904691
2017-10-23,61.119999,61.840000,60.619999,61.270000,49.062805,24585896
2017-10-30,61.740002,64.239998,61.665001,64.099998,51.328968,35052071
2017-11-06,64.250000,65.830002,63.660000,63.900002,51.168816,39132609
2017-11-13,63.790001,64.129997,61.459000,61.900002,49.567280,17282865
2017-11-20,62.099998,62.650002,61.455002,62.439999,50.755070,11322093
2017-11-27,62.299999,64.489998,61.705002,64.169998,52.161324,21100874
2017-12-04,64.099998,64.470001,63.099899,63.459999,51.584194,14616115
2017-12-11,63.820000,65.029999,63.790001,64.699997,52.592136,18337242
2017-12-18,65.000000,66.209999,64.525002,65.750000,53.445652,17193977
2017-12-25,65.750000,66.919998,65.750000,66.709999,54.225998,7933110
2018-01-01,66.709999,69.110001,66.709999,69.040001,56.119972,12155299
2018-01-08,68.800003,70.940002,68.620003,70.879997,57.615631,12613428
2018-01-15,70.879997,70.879997,69.440002,69.830002,56.762131,9866629
2018-01-22,70.309998,72.430000,70.230003,71.419998,58.054577,11563364
2018-01-29,71.279999,71.449997,67.160004,67.300003,54.705589,17329582
2018-02-05,66.830002,67.080002,61.014999,63.029999,51.234665,29754687
2018-02-12,63.869999,65.650002,63.509998,63.889999,51.933723,18287724
2018-02-19,63.889999,64.082001,62.369999,63.930000,52.722286,16400120
2018-02-26,64.129997,64.870003,62.134998,63.090000,52.029556,23203729
2018-03-05,62.360001,64.660004,62.358200,63.250000,52.161499,14532038
2018-03-12,62.910000,63.880001,61.644001,62.169998,51.270836,17113169
2018-03-19,61.970001,63.750000,61.299999,62.410000,51.468769,20393898
2018-03-26,64.029999,65.129997,63.070000,63.810001,52.623333,17014991
2018-04-02,63.720001,66.620003,62.330002,65.800003,54.264465,20632181
2018-04-09,66.519997,68.870003,66.257599,68.169998,56.218971,20431553
2018-04-16,68.410004,71.330002,68.014999,70.650002,58.264187,19366834
2018-04-23,70.620003,71.690002,69.450203,69.760002,57.530224,16222678
2018-04-30,69.500000,70.279999,68.775002,69.839996,57.596191,15249581
2018-05-07,70.169998,72.300003,68.889999,71.989998,59.369270,18221937
2018-05-14,72.070000,73.709999,71.940002,72.629997,60.692665,15682812
2018-05-21,73.269997,73.855003,67.620003,68.169998,56.965698,21932558
2018-05-28,68.169998,70.050003,67.111000,69.699997,58.244228,15613404
2018-06-04,70.139999,70.714996,68.790001,69.940002,58.444790,27544722
2018-06-11,70.099998,70.650002,66.970001,67.239998,56.188549,20357858
2018-06-18,67.300003,69.615097,66.355003,69.360001,57.960114,17440815
2018-06-25,68.080002,70.040001,67.160004,69.230003,57.851479,14109815
2018-07-02,68.379997,69.824997,67.970001,69.459999,58.043667,7427581
2018-07-09,70.410004,71.849998,68.980003,70.000000,58.494923,15093029
2018-07-16,69.000000,69.860001,68.019997,69.529999,58.102165,13172028
2018-07-23,69.839996,70.599998,67.260002,68.029999,56.848705,17560330
2018-07-30,68.510002,69.320000,65.690002,66.320000,55.419758,14949740
2018-08-06,66.199997,67.529900,64.410004,64.870003,54.208080,15856181
2018-08-13,64.660004,64.790001,61.610001,63.189999,53.552967,15644009
2018-08-20,63.580002,66.059998,63.470001,65.610001,55.603905,13232564
2018-08-27,66.050003,66.404999,64.820000,65.230003,55.281853,10806222
