Date,Open,High,Low,Close,Adj Close,Volume
2017-04-10,35.400002,35.689999,34.930000,34.990002,25.868418,15493100
2017-04-17,34.939999,35.060001,33.830002,34.000000,25.136503,30060300
2017-04-24,34.389999,35.009998,34.099998,34.320000,25.373079,25760000
2017-05-01,34.330002,35.320000,34.209999,35.299999,26.097607,31883100
2017-05-08,35.320000,35.500000,35.000000,35.389999,26.164141,29339900
2017-05-15,36.099998,37.099998,35.650002,36.939999,27.781614,45560100
2017-05-22,37.189999,37.189999,36.279999,36.410000,27.383017,29231400
2017-05-29,36.490002,36.490002,35.700001,35.910000,27.006977,27875100
2017-06-05,35.910000,36.259998,35.310001,35.830002,26.946812,27932000
2017-06-12,36.020000,36.110001,34.939999,36.000000,27.074669,27319800
2017-06-19,36.000000,36.259998,34.509998,34.840000,26.202257,30394600
2017-06-26,35.040001,35.439999,34.470001,34.650002,26.059370,21890900
2017-07-03,34.770000,35.180000,34.150002,34.360001,25.841263,15719900
2017-07-10,34.180000,35.090000,34.000000,34.950001,26.284986,18174000
2017-07-17,35.099998,35.189999,34.630001,34.680000,26.081921,17049100
2017-07-24,34.520000,35.169998,34.240002,35.160000,26.442923,20333200
2017-07-31,35.330002,36.570000,35.070000,36.330002,27.322847,28466200
2017-08-07,36.389999,36.830002,34.910000,34.939999,26.277464,27252500
2017-08-14,34.939999,35.040001,33.950001,34.160000,26.119743,22036500
2017-08-21,34.169998,34.580002,33.900002,34.540001,26.410301,17112700
2017-08-28,34.619999,34.910000,34.209999,34.770000,26.586168,17391800
2017-09-04,34.919998,35.580002,34.750000,35.320000,27.006710,17607900
2017-09-11,35.380001,36.590000,35.349998,36.580002,27.970142,20753000
2017-09-18,36.650002,38.070000,36.500000,37.820000,28.918289,30363300
2017-09-25,38.040001,38.480000,37.799999,38.430000,29.384706,25270000
2017-10-02,38.049999,38.810001,37.980000,38.259998,29.254717,21305100
2017-10-09,38.259998,39.480000,38.259998,39.099998,29.897011,18972500
2017-10-16,39.180000,39.349998,38.439999,38.750000,29.629387,22863800
2017-10-23,38.840000,39.230000,38.509998,39.099998,29.897011,20345000
2017-10-30,39.419998,41.200001,39.389999,40.560001,31.013372,33104200
2017-11-06,40.549999,41.549999,40.060001,40.299999,30.814564,24281300
2017-11-13,39.959999,40.189999,38.750000,39.090000,30.328918,18973800
2017-11-20,39.090000,40.130001,38.990002,40.049999,31.073751,14496200
2017-11-27,40.000000,40.110001,39.480000,39.950001,30.996166,27817400
2017-12-04,39.830002,40.259998,39.220001,39.639999,30.755648,21393400
2017-12-11,39.790001,40.849998,39.779999,40.279999,31.252203,19088600
2017-12-18,40.520000,41.759998,40.430000,41.290001,32.035843,23392700
2017-12-25,41.349998,42.230000,41.320000,42.029999,32.609985,11989400
2018-01-01,42.060001,43.169998,41.810001,43.099998,33.440174,18918700
2018-01-08,42.990002,43.990002,42.680000,43.910000,34.068630,22676200
2018-01-15,42.880001,43.099998,42.200001,42.400002,32.897057,23454100
2018-01-22,42.910000,44.619999,42.900002,43.810001,33.991043,36569000
2018-01-29,43.570000,43.650002,41.090000,41.160000,31.934977,33601700
2018-02-05,40.779999,41.009998,36.150002,39.110001,30.344429,55981900
2018-02-12,39.610001,40.430000,39.279999,39.619999,30.740128,28592300
2018-02-19,39.950001,40.130001,38.820000,40.099998,31.581924,27911000
2018-02-26,40.380001,40.419998,38.330002,38.700001,30.479321,31623300
2018-03-05,38.470001,39.820000,38.430000,39.660000,31.235399,21328700
2018-03-12,39.680000,40.200001,38.750000,39.480000,31.093634,22099300
2018-03-19,39.220001,40.299999,38.560001,39.119999,30.810104,29293900
2018-03-26,40.330002,40.669998,39.580002,40.540001,31.928473,24921300
2018-04-02,40.529999,42.389999,39.450001,41.759998,32.889320,35030600
2018-04-09,41.630001,43.270000,41.400002,42.959999,33.834415,28825100
2018-04-16,42.750000,43.990002,42.450001,43.500000,34.259705,26527300
2018-04-23,43.599998,44.889999,43.430000,44.220001,34.826763,33963700
2018-04-30,43.830002,45.500000,43.820000,45.340000,35.708847,31260100
2018-05-07,45.669998,46.849998,44.580002,45.830002,36.094765,38878200
2018-05-14,46.549999,47.439999,46.270000,47.380001,37.800335,28269000
2018-05-21,47.380001,47.830002,44.090000,44.349998,35.382969,38352800
2018-05-28,44.189999,46.209999,44.060001,45.919998,36.635532,26002700
2018-06-04,46.320000,47.570000,45.849998,47.040001,37.529083,31208100
2018-06-11,46.959999,47.320000,45.029999,45.130001,36.005268,36192300
2018-06-18,45.029999,46.169998,44.119999,45.779999,36.523842,29579600
2018-06-25,44.919998,46.169998,44.049999,45.660000,36.428104,34081800
2018-07-02,45.279999,46.480000,44.950001,45.939999,36.651493,15731000
2018-07-09,46.070000,47.250000,44.830002,45.369999,36.196732,37441200
2018-07-16,44.450001,44.810001,43.709999,44.540001,35.534554,39958400
2018-07-23,44.680000,45.110001,44.080002,44.509998,35.510616,22200300
2018-07-30,44.910000,45.410000,43.320000,43.970001,35.079807,32449000
2018-08-06,43.830002,45.099998,42.689999,42.990002,34.297947,27233400
2018-08-13,42.849998,43.099998,41.299999,41.910000,33.903496,32823700
2018-08-20,42.230000,43.700001,42.160000,43.419998,35.125023,31217100
2018-08-27,43.590000,43.919998,42.599998,42.880001,34.688187,22194400
2018-09-03,42.799999,42.959999,41.490002,42.029999,34.000576,19869900
2018-09-10,42.169998,43.520000,41.900002,43.259998,34.995598,19248500
2018-09-17,43.480000,44.950001,43.169998,44.669998,36.136223,31167800
2018-09-24,45.380001,47.160000,45.020000,46.099998,37.293037,50952800
2018-10-01,46.930000,47.049999,46.189999,46.500000,37.616623,29888400
2018-10-08,45.360001,46.230000,43.840000,44.549999,36.039154,32449800
2018-10-15,44.709999,44.889999,43.560001,44.000000,35.594227,25696200
2018-10-22,43.549999,43.680000,40.209999,41.099998,33.248234,41294300
2018-10-29,41.810001,43.959999,40.610001,41.599998,33.652725,46435500
2018-11-05,42.560001,43.380001,40.590000,41.240002,33.361500,35064800
2018-11-12,41.680000,41.730000,39.700001,40.840000,33.516045,39323100
2018-11-19,40.799999,41.560001,39.500000,39.889999,32.736412,31824500
2018-11-26,40.639999,40.970001,40.049999,40.349998,33.113914,32918900
2018-12-03,41.189999,41.470001,38.709999,39.509998,32.424553,40314600
2018-12-10,39.320000,39.910000,38.540001,38.660000,31.726994,35136500
2018-12-17,38.910000,39.000000,36.970001,37.669998,30.914528,44562300
2018-12-24,37.740002,38.669998,36.279999,38.130001,31.292042,33145200
2018-12-31,38.209999,40.080002,37.410000,40.029999,32.851303,27595200
2019-01-07,39.700001,40.759998,39.580002,40.240002,33.023643,29252500
2019-01-14,40.150002,40.919998,39.740002,40.759998,33.450390,24838100
2019-01-21,40.099998,40.410000,39.840000,40.110001,32.916954,20571300
2019-01-28,39.480000,41.669998,39.169998,41.340000,33.926384,36874200
2019-02-04,41.180000,43.410000,40.860001,42.490002,34.870144,42386300
2019-02-11,42.220001,42.849998,41.669998,42.290001,34.706017,22658900
2019-02-18,41.889999,42.740002,41.889999,42.459999,35.355453,17776100
2019-02-25,42.560001,43.020000,42.310001,42.580002,35.455387,28162000
2019-03-04,42.619999,42.790001,41.840000,42.250000,35.180595,19633100
2019-03-11,42.180000,44.270000,42.130001,43.869999,36.529533,29039600
2019-03-18,43.919998,44.970001,43.689999,43.950001,36.596149,26636500
2019-03-25,43.810001,44.290001,43.200001,43.720001,36.404633,20861800
2019-04-01,44.259998,44.599998,43.880001,44.529999,37.079098,22517500
2019-04-08,44.930000,45.380001,44.630001,44.669998,37.195683,24983500
2019-04-15,44.880001,44.910000,44.220001,44.389999,36.962528,14169800
2019-04-22,44.740002,45.290001,43.000000,43.310001,36.063236,23174900
2019-04-29,42.810001,44.000000,42.560001,43.080002,35.871719,26886500
2019-05-06,42.610001,43.000000,41.180000,41.500000,34.556087,30255800
2019-05-13,41.529999,42.610001,41.020000,42.340000,35.775928,25823700
2019-05-20,42.580002,43.000000,41.080002,41.759998,35.285851,21042700
2019-05-27,41.639999,41.759998,40.599998,40.720001,34.407082,16467000
2019-06-03,41.240002,42.360001,40.880001,42.139999,35.606937,25145100
2019-06-10,42.150002,42.610001,40.759998,40.910000,34.567627,25946000
2019-06-17,40.450001,42.700001,40.320000,42.450001,35.868881,29719800
2019-06-24,42.169998,42.400002,41.599998,41.700001,35.235157,19388100
2019-07-01,42.619999,42.630001,40.709999,41.029999,34.669018,23382700
2019-07-08,40.980000,41.470001,40.770000,41.209999,34.821114,20979500
2019-07-15,41.049999,41.080002,38.660000,39.230000,33.148075,48236500
2019-07-22,39.340000,39.810001,38.860001,38.980000,32.936844,38966400
2019-07-29,39.090000,40.230000,38.119999,38.480000,32.514366,47943400
2019-08-05,37.480000,37.779999,36.700001,36.810001,31.103258,51416000
2019-08-12,36.860001,37.340000,35.730000,36.290001,31.174459,41000200
2019-08-19,36.730000,36.950001,36.130001,36.209999,31.105734,27905400
2019-08-26,36.540001,37.169998,36.220001,36.950001,31.741428,30941800
2019-09-02,36.689999,37.730000,36.570000,37.450001,32.170940,20128200
2019-09-09,37.560001,38.400002,37.259998,37.869999,32.531734,33726900
2019-09-16,39.849998,39.849998,38.369999,38.990002,33.493862,51958700
2019-09-23,38.680000,38.950001,37.700001,38.259998,32.866764,33913900
2019-09-30,38.110001,38.380001,35.880001,36.959999,31.750008,32919200
2019-10-07,37.110001,37.590000,36.830002,37.459999,32.179531,33752600
2019-10-14,37.279999,37.880001,37.180000,37.480000,32.196712,22477000
2019-10-21,38.080002,39.610001,38.040001,39.349998,33.803108,38309300
2019-10-28,39.779999,39.799999,37.660000,38.700001,33.244732,54720600
2019-11-04,39.470001,40.009998,38.840000,39.189999,33.665665,47601500
2019-11-11,38.799999,39.520000,38.759998,39.209999,34.216942,31757000
2019-11-18,39.130001,39.279999,38.160000,38.549999,33.640991,30221900
2019-11-25,38.520000,38.669998,37.220001,37.419998,32.654884,29070700
2019-12-02,37.520000,37.610001,36.560001,37.090000,32.366909,35515500
2019-12-09,37.040001,37.439999,36.500000,36.939999,32.236008,32879600
2019-12-16,37.480000,38.049999,37.380001,37.849998,33.030121,42705800
2019-12-23,37.709999,38.250000,37.709999,37.860001,33.038857,18667700
2019-12-30,37.799999,39.090000,37.330002,38.830002,33.885330,31985300
2020-01-06,39.680000,40.080002,38.410000,38.740002,33.806793,49266000
2020-01-13,38.619999,39.070000,38.459999,38.770000,33.832970,27619100
2020-01-20,38.500000,38.509998,37.700001,38.130001,33.274475,29503200
2020-01-27,37.520000,37.689999,35.869999,36.130001,31.529158,44826900
2020-02-03,35.900002,37.779999,35.070000,36.369999,31.738592,67397000
2020-02-10,36.180000,37.220001,35.639999,36.000000,31.415714,41557400
2020-02-17,35.750000,36.400002,35.209999,35.360001,31.389227,35160500
2020-02-24,33.939999,34.240002,29.709999,31.290001,27.776272,81334200
2020-03-02,31.549999,33.180000,30.830000,31.250000,27.740761,88829000
2020-03-09,24.830000,27.230000,20.500000,22.170000,19.680405,147424500
2020-03-16,19.049999,19.820000,15.510000,17.389999,15.437181,104913800
2020-03-23,17.990000,25.400000,17.330000,22.350000,19.840197,172932200
2020-03-30,23.260000,27.549999,22.559999,24.719999,21.944052,120940900
2020-04-06,24.709999,25.940001,24.320000,24.900000,22.103840,73560300
2020-04-13,25.430000,25.440001,21.719999,23.430000,20.798914,81146800
2020-04-20,22.260000,23.889999,21.280001,23.389999,20.763405,84483800
2020-04-27,23.139999,25.469999,22.629999,22.830000,20.266291,72387600
2020-05-04,22.680000,24.730000,22.530001,24.030001,21.331537,57183600
2020-05-11,23.570000,23.830000,21.200001,21.820000,19.890535,49626900
2020-05-18,23.309999,23.920000,22.559999,22.980000,20.947960,60035600
2020-05-25,23.350000,24.180000,22.719999,23.139999,21.093811,38507600
2020-06-01,23.150000,27.940001,23.010000,27.709999,25.259701,63217400
2020-06-08,28.450001,28.570000,24.030001,24.750000,22.561445,61633900
2020-06-15,23.469999,25.209999,23.230000,23.670000,21.576950,58256000
2020-06-22,23.700001,24.469999,22.660000,22.760000,20.747417,44331300
2020-06-29,23.320000,23.860001,22.719999,23.410000,21.339937,35098900
2020-07-06,23.670000,23.930000,22.030001,22.459999,20.473944,46322700
2020-07-13,22.650000,24.000000,22.400000,23.250000,21.194088,47833900
2020-07-20,23.230000,24.480000,22.910000,22.930000,20.902380,49420600
2020-07-27,22.990000,23.230000,21.750000,22.040001,20.091082,46126200
2020-08-03,21.969999,24.530001,21.840000,22.980000,20.947960,77628900
2020-08-10,23.330000,24.610001,22.840000,22.990000,20.957075,54884000
